,PC1,PC2,PC3,cell_type
313.30.083,-1.1466749657003843,-1.5882632010897706,2.88888024418056,Fibroblast
313.30.104,-1.7203586165321894,-2.433561077331114,4.979094460156485,Endothelial
313.31.022,-2.8847518500691645,-2.6429728529897134,2.2323412753843446,T_CD3
313.31.023,-1.418000248813048,-2.25545372527348,0.9378260238375976,T_CD3
313.31.025,-1.9711186062077166,-0.43054113724079124,3.065777560285138,T_CD3
313.31.026,-2.095393092824663,-1.4894899167783568,1.265419068856196,Macrophage
313.31.027,-1.2951177800080595,-3.062157220077354,4.779016571696664,Macrophage
313.31.028,-1.9712529141181165,-2.4778854530268832,5.605976460994695,Endothelial
313.31.041,-2.3921196375256812,-2.4088623666723032,6.139151948586422,B
313.31.055,-0.7573406797347304,-1.7163137785058966,4.224840790432635,
313.31.064,-2.499686534872555,-2.4070650703686316,5.385291512472838,NK
313.31.066,-2.2389782818382162,-2.648880360854439,3.3552752146922726,B
313.31.085,-1.9282579119123209,-3.1670336782191373,3.6590130104209067,T_CD3
313.31.104,-2.095207360238271,-2.0738836123884603,4.360686907776722,Fibroblast
313.32.025,-2.412551211318684,-2.9503879423385286,4.294443728959271,T_CD8A
313.32.043,-2.32458523812505,-2.8700395234979843,3.4559954582953507,NK
313.32.044,-1.9653274088924855,-1.7938484636268817,4.624453214693148,Endothelial
313.32.045,-2.196433650847247,-1.735586399307806,3.2474528677800447,
313.32.055,-1.3004017848372067,-1.827099223605105,4.54025086900618,Fibroblast
313.32.082,-2.55367469497939,-0.9018089878068075,3.1899099379293485,Fibroblast
313.32.083,-2.0288910846982118,-3.2400037713976744,4.3637429058523685,Macrophage
313.32.086,-1.586637941614856,-1.09305538792825,5.376062088646204,Fibroblast
313.32.104,-1.4133562202969057,-3.5195423693899577,4.519130063817024,B
313.32.106,-0.9097935089267979,-2.3556989713385614,3.7748990208303588,Fibroblast
313.32.107,-3.005872778340157,-2.8421660561250164,2.59918232679674,Fibroblast
313.33.029,-1.9118187028028153,-0.6159575305218316,4.412439131169608,T_CD3
313.33.041,-2.7905935840664142,-1.9032422431126768,4.7159784928870545,B
313.33.043,-1.6930319657937254,-3.463547822186888,3.766960381033111,Macrophage
313.33.051,-2.202226447563965,-1.4887526026033795,1.890420920553836,B
313.33.052,-1.2534063530274433,-0.6995391360347184,5.066209271870436,T_CD3
313.33.053,-0.9899805844341948,-3.0613169775291382,3.237842240172954,Epithelial
313.33.063,-2.636361281819368,-0.49896665870810597,5.886875458685726,B
313.33.066,-1.831613444883705,-2.3149654699702333,4.061835995206424,B
313.33.081,-2.118796341589658,-3.4194554783108386,5.368339373221225,Fibroblast
313.33.088,-2.091668622865487,-1.952972137895289,6.528354923985067,Fibroblast
313.34.022,-0.5580605196156594,-1.283692562549406,4.883174002847443,T_CD3
313.34.024,-1.930623824429111,-3.468127002021593,4.747769084313678,Endothelial
313.34.025,-2.5174371227318915,-3.4153196996263535,3.805651458493841,Fibroblast
313.34.041,-2.9831535889386656,-2.5279756439080487,6.035666887678236,B
313.34.043,-2.1115124938339536,-2.0407312723678395,2.3701049791385795,
313.34.051,-1.9773452751727367,-2.395038111598269,5.892430617166547,T_CD8A
313.34.053,-2.190403401354817,-1.8915646402705146,3.1642466934673106,Endothelial
313.34.066,-1.899394470463387,-2.870976741177496,4.522197661189645,B
313.34.067,-1.7698357764367254,-2.2582862167571713,5.738444692969811,NK
313.34.078,-1.9095813086784483,-0.12915125697696958,4.333957827233458,Fibroblast
313.35.023,-2.6517729894603383,-1.626416267252448,5.086092512551135,Endothelial
313.35.028,-2.0060273254854115,-2.379314350752667,5.666680328037171,Macrophage
313.35.041,-2.8912721482422974,-1.2843819875874867,5.542169871602686,B
313.35.043,-2.52868713379552,-1.6545104856119317,2.43871490299007,
313.35.052,-3.002544707277396,-0.9984684067643599,5.297603137152292,T_CD8A
313.35.055,-2.696716733631239,-1.703716150303698,6.537529929905622,B
313.35.065,-1.627973144271725,-3.2195108170260185,4.746941233746678,Macrophage
313.35.067,-1.5752229732570822,-2.0944491381651664,5.036504855132125,Macrophage
313.35.079,0.1174502000641138,-2.51980661076378,2.0097266217053855,Fibroblast
313.35.082,-0.43263310013803347,-1.5405884193828023,4.233430956127988,Fibroblast
313.35.106,-1.2611446711574987,-2.041742433245629,3.919695478164892,Fibroblast
313.36.024,-1.9228627947310661,-2.775903133275578,6.6702313894678245,Macrophage
313.36.042,-2.593345333920129,-2.1102677384885795,5.393580877485629,Macrophage
313.36.046,-2.6118417129401665,-2.9693812227639254,6.0964518301046,B
313.36.052,-2.7542274657858306,-2.1295458158856513,5.718337919276808,B
313.36.053,-2.0607436897133766,-2.877651464154188,3.0191312862275064,Macrophage
313.37.042,-2.6384304283427547,-2.246841395235166,6.363479512158518,Endothelial
313.37.043,-1.9859428812911402,-1.03122785229256,4.4070359014631055,
313.37.044,-1.867344098150408,-0.5664839536031665,4.046929311613593,T_CD3
313.37.054,-1.6401790441893145,-1.7882819343788734,3.270509396300966,Macrophage
313.37.065,-1.1019821802920668,-2.636662805689746,4.169247026392692,Macrophage
313.37.067,-1.927388637692061,-2.0346531368925764,4.651939827062982,Endothelial
313.37.085,-2.695078789402606,-2.2669179847769403,3.7764333813415716,Fibroblast
313.37.104,-1.7991264473921968,0.016188505295556824,4.027558404928062,Fibroblast
313.38.022,-2.4873643437782986,-3.682313681817905,2.909045396698086,T_CD8A
313.38.026,-1.364712132117654,-1.786519674368923,3.2156643680929022,T_CD3
313.38.042,-2.0131427780004283,-2.7227047870478227,6.376302470986799,
313.38.043,-2.0654491159312798,-2.60999996178458,3.3766348647194144,
313.38.053,-2.236907129737275,-2.1575588341110965,2.2853425398949803,Endothelial
313.38.065,-1.7002452802329366,-3.1681880248391767,3.5731865799917273,Macrophage
313.38.067,-2.2293687419938752,-2.3703039697818626,4.308338410155548,Macrophage
313.38.081,-1.307253146023943,-1.1086487306389325,3.7049003912508622,Endothelial
313.38.085,-2.6754485395642753,-2.9934462080156123,5.558699536112715,Fibroblast
313.38.086,-2.5663301059622023,-0.3098673062716287,7.154483077697632,B
313.39.024,-1.408528382221558,-1.742793819975923,4.0434861144755425,Endothelial
313.39.027,-1.2480362943907635,-2.805723984521737,6.524367361628581,Macrophage
313.39.043,-2.274305938391075,-2.551719204200874,4.386894083605808,
313.39.054,-1.1267142554896619,-2.0511684448689063,5.331202284721204,Fibroblast
313.39.065,-1.5192517389934617,-3.0184306019506506,4.391541588467245,Macrophage
313.39.067,-1.990708473009424,-2.4815032698861224,4.745685299535589,B
313.39.078,-1.9687991352637537,-0.6599363661548139,3.0221538206666767,Fibroblast
313.39.081,-1.6256322713328348,-3.108798958205237,3.8902462086610425,Fibroblast
313.39.083,-1.8731515220225368,-1.3354817005710864,3.9347714115850594,Epithelial
313.39.086,-2.1166573727856814,-1.105793828225371,4.898466345648252,Fibroblast
313.39.104,-1.8455048086366383,-1.448220263761096,4.149002005004721,Fibroblast
313.4.02,-0.9927978309033756,-1.5183156023481215,3.4546334564553582,Endothelial
313.4.021,-2.117042394306433,-2.230521070282476,5.071714530611761,Endothelial
313.4.026,-1.8030819670815788,-1.2976849126366354,2.010231174964193,Macrophage
313.4.045,-1.3774761787197456,-2.966232032411062,3.5268164958497197,
313.4.051,-0.8602072683856026,-1.8948659076075365,6.213942033199066,Fibroblast
313.4.052,-2.1635213413633316,-3.3734509477937857,6.610611207451023,Macrophage
313.4.053,-1.7561659223083042,-2.9227478988694195,5.471216733647061,Fibroblast
313.4.055,-2.1381436803443483,-1.4334011118625696,5.6272716275509325,B
313.4.065,-1.6115699540000263,-2.283349130085166,4.755390210173026,Macrophage
313.4.067,-1.217843290658494,-1.2809568942634575,3.528284626024636,Macrophage
313.4.078,-2.840216592521961,-1.794105198157914,6.328638732492449,T_CD3
313.4.087,-2.5977341523008257,-0.6958097390721547,5.950782504722056,T_CD3
313.4.088,-2.388348279407196,-2.298064699654515,4.929387785841495,B
313.40.022,-1.3696555221611506,-3.163211812150858,4.010918137667051,T_CD8A
313.40.024,-1.667850095816049,-2.325962093206879,5.335936096528771,Macrophage
313.40.078,-1.3566019017126187,-0.9581520430281947,3.753000037445741,Fibroblast
313.40.08,-2.0603460163446137,-0.49900211944712497,5.185934907495327,Endothelial
313.40.082,-3.3145925139287087,-2.5103302275582076,3.009378347289336,Macrophage
313.40.104,-1.6144277088978887,-2.8492977369826993,2.9503122055452766,Fibroblast
313.41.023,-1.817495560934968,-2.428918293645604,3.5801448929640376,Endothelial
313.41.043,-1.8023184198548137,-2.889362074652824,4.651478221817607,
313.41.045,-1.8286652708994642,-2.448720829181293,2.9294026400154127,Endothelial
313.41.078,-0.27526140693819795,-0.9207607699851938,2.7690014291889984,Fibroblast
313.41.079,-1.6181517807397074,-1.8084878077823567,4.117043546324394,B
313.41.083,-2.956204747441007,-0.9823355666298356,3.762958108564023,Macrophage
313.42.025,-2.514976304228836,-1.7887945100247131,3.2826406471093437,T_CD3
313.42.026,-2.279310862049896,-1.57935623692723,3.081823270012655,Macrophage
313.42.027,-2.994695213764957,-0.9644368730639258,4.931698180855541,T_CD3
313.42.029,-2.5895693294258413,-0.9802856160932305,5.81645823984512,T_CD3
313.42.065,-2.112100117958727,-2.197109071601632,4.778495377868332,Macrophage
313.42.079,-1.2442709436684547,-1.6025483995893217,3.705970692321202,B
313.42.082,-2.3743471590128884,-2.4672668452216615,4.273196054923656,Endothelial
313.42.084,-1.708607114528395,-2.461294751304858,2.421733087542107,Fibroblast
313.43.042,-0.7095945412103157,-0.93308230599653,3.9358673431272218,Endothelial
313.43.044,-1.0074962789112987,-2.6318344629072845,1.880411473816205,Endothelial
313.43.046,-1.1517180914534233,-1.5863689576915956,5.616630582689387,Endothelial
313.43.051,-2.4430574633984423,-0.6971121235588346,5.877767416347357,T_CD3
313.43.052,-2.227207863464237,-1.1321065714610496,3.9151759634810643,T_CD3
313.43.082,-2.068631807068519,-2.4065454050313773,4.411437031888956,Fibroblast
313.44.027,-2.2898043331530284,-3.400506455470139,5.183914557918754,Macrophage
313.44.028,-1.4795369155142009,-2.3963852849449037,3.536583851882506,Macrophage
313.44.041,-1.8952184455115662,-1.3099478258953203,4.326357510548498,T_CD8A
313.44.044,-1.4237516738676184,-2.4922532379221503,3.861757679415945,Endothelial
313.44.051,-1.614859490142867,-0.9437761238310136,4.638464105303903,B
313.44.077,0.8672450921024446,1.2633181341394093,2.9971223115818457,Endothelial
313.44.104,-2.2557885531030695,-1.6275848316229222,4.100390918589738,Fibroblast
313.44.105,-1.8182077238421692,-3.9620383163288935,0.6460263131787348,Fibroblast
313.45.022,0.2743159526023093,-1.0959949971530403,3.6089062217724455,Endothelial
313.45.023,-1.4196241649519552,-2.16736537463246,3.7217127782722157,Endothelial
313.45.041,-2.386129861958055,-1.7625305910467972,5.76747997384503,B
313.45.042,-1.0797721623191314,-1.6580031869211027,3.3085637806035346,Endothelial
313.45.045,-1.963584960659969,-2.245466103012546,4.668423588963938,
313.45.052,-1.9304515249702412,-2.9710838013584335,7.3354896257913085,B
313.45.066,-1.536227863529394,-3.335935530441149,3.290134901352969,Endothelial
313.45.085,-2.3859273083357917,-1.957569510712531,4.768192495723794,Fibroblast
313.45.088,-2.956650941136332,-2.7526702522069475,4.777649399053976,T_CD3
313.45.106,1.2765122708936483,-1.9017917228933763,2.342180670227155,Fibroblast
313.46.024,-1.0350772487278843,-2.70017224059276,2.7451382124090733,Macrophage
313.46.042,-1.8674322414890394,-2.3886236166049435,4.620716651116547,Endothelial
313.46.046,-1.0495344825021249,-1.4607327430987107,3.651112633481132,Endothelial
313.46.055,-1.6231605132898983,-1.786025012938763,5.22826604069551,Epithelial
313.46.064,-2.4176743185863874,-0.669439483982063,4.568917478416006,B
313.46.079,0.5038382918085327,-1.5102806932640047,2.7791700511785282,
313.46.083,-1.1888332468432483,-2.3006790898232428,2.4334063845881797,T_CD3
313.47.053,-1.4198312405432514,-3.095339144904117,3.37118247970921,Fibroblast
313.48.023,-1.9837344535596195,-2.8704281841481665,3.401039359212624,T_CD3
313.48.024,-2.3684055206309536,-2.2409985881167724,5.311330505128985,T_CD3
313.48.025,-2.1564581968263035,-3.1308310894146962,6.471064633438523,Macrophage
313.48.026,-1.6440048294170149,-3.214921841967952,4.326928904988614,T_CD3
313.48.042,-2.9671910100053616,-2.9446891519375855,6.958103137500593,Macrophage
313.48.044,-2.7160915354035975,-1.306233228999298,4.354896329264825,
313.48.083,-3.2960708105466923,-2.153744096654994,3.5469289383995264,T_CD8A
313.48.086,-1.8521231494148729,-1.4561513401277357,6.339728084116092,B
313.48.105,-0.6286990174826907,-1.7670714403071597,2.810631090470667,Fibroblast
313.49.022,-0.36846077470725924,-1.30400827758466,1.5998844340756784,Endothelial
313.49.027,0.9564263732192437,-1.5036660353088371,2.733907764878342,Macrophage
313.49.045,-2.0815621564437112,-2.283840872186706,5.520300932340186,Macrophage
313.49.052,-2.1193325197866226,-0.3593604951480989,5.125641276039776,T_CD3
313.49.053,-2.0512573968003065,0.423896999651327,-1.7796367698454116,T_CD3
313.49.066,-1.750053162800421,-3.266243012105206,5.363282041227973,
313.49.104,-2.1130178395454067,0.4355090496337283,5.27493275828486,T_CD3
313.5.02,-2.5927402677725686,-0.883977432783601,5.721270247559392,B
313.5.021,-1.2819204353954463,-1.143324305533956,5.551636572732233,Endothelial
313.5.054,-1.6408819241395345,-2.4517862611961525,4.3527888737619875,Fibroblast
313.5.055,-1.980140966553254,-1.571456567367204,4.16792694296537,B
313.5.063,-2.5785032534083308,-0.4314212542149096,6.008395717273522,B
313.5.077,-2.071283595190774,-1.3093807771497734,6.564433977403479,
313.5.106,-1.4564485500590774,-2.650913162213697,5.0137744443792105,Fibroblast
313.50.022,-1.7787657086495092,-3.029507612477798,3.2678190991997593,Endothelial
313.50.028,-1.3367048124254897,-2.5217279156223196,4.107439214376058,Macrophage
313.50.041,-2.1921952304519716,-1.7674322591374318,5.5361569523253005,B
313.50.042,-1.7834507759045075,-0.6331003086364705,3.739218330342941,B
313.50.064,-1.779270814492599,-0.8598413901723256,5.270677153678254,Fibroblast
313.50.085,-1.8870811308531248,-1.0205758252927377,4.142104281720489,Fibroblast
313.50.087,-2.254549338310726,-0.7109072028352131,3.094080612508939,T_CD3
313.51.028,-2.694021801043639,-3.336010471200693,5.340113397527519,Macrophage
313.51.041,-2.9207260008097125,-1.537443173816124,6.374262971436509,Fibroblast
313.51.065,-1.9724576366396422,-2.424982665968744,3.5997650096494462,Macrophage
313.51.106,-0.6728189507179982,0.8376556893838878,0.6900073977237671,Fibroblast
313.52.028,-1.9900068375466247,-2.8640426370134975,5.0680830056210056,Macrophage
313.52.066,-2.130027360822507,-1.9397976439729776,5.036062164164526,B
313.52.106,-0.39079917499688305,-1.080597054742233,1.7969301642385078,Fibroblast
313.53.022,-1.288009849060351,-2.577549007946366,4.525629133306184,Endothelial
313.53.024,-2.2973948389780894,-1.8251242246857784,5.582762932054002,T_CD8A
313.53.041,-1.4911285541176218,-0.011861570994584595,3.9856565888152082,T_CD3
313.53.065,-2.5201407642620115,-1.1463188618888658,4.216099026868438,Macrophage
313.53.079,-2.473754630374475,-1.4887164479563189,3.2498603154499763,Fibroblast
313.53.104,-1.2401968959237728,-0.21580684236720882,2.9967757209182673,Fibroblast
313.54.022,-2.409081035779777,-4.436280374804157,4.597722186622754,B
313.54.024,-1.3972988754612303,-2.292958159013986,5.727816223353765,Macrophage
313.54.026,-1.5315890771276,-2.0387572207947557,0.954956633760037,T_CD3
313.54.053,-2.2162260933345594,-3.262375654007638,3.4939955694291758,Macrophage
313.54.065,-1.3957566741177183,-3.4323310702594396,4.597360825857723,Macrophage
313.54.081,-1.266095179566184,-3.064603065238486,4.771683775630219,Epithelial
313.54.106,0.6727019507520393,-1.059165206309943,1.3936967388002384,T_CD3
313.55.023,-2.5160000337699766,-2.079299509001766,4.656217508390315,Endothelial
313.55.043,-2.616111897825427,-0.30627739518460206,4.543831989757432,T_CD3
313.55.044,-3.3580187515623283,-0.8921522138668568,4.431346903324226,T_CD3
313.55.046,-0.5710416037841951,-2.5626574583742023,6.2911209950977245,Endothelial
313.55.066,-2.2260290379395427,-2.32067039678674,5.279977064561046,B
313.55.082,-2.5390396566133386,-2.555802294890847,4.780470190673492,Macrophage
313.55.088,-2.1653114979003627,-3.090999760997712,4.855598871551965,T_CD3
313.55.105,-2.8799831327543575,-2.2320501687838834,3.4686458088354897,Fibroblast
313.56.023,-1.6012267286917943,-1.8951838385970365,3.274629477984735,Endothelial
313.56.027,-2.126953540827831,-2.1186670488893693,4.493392187434894,Macrophage
313.56.028,-2.1787587470655483,-1.308088282964965,3.7327772563986854,T_CD8A
313.56.045,-1.2741397902921714,-2.2563405545095954,0.9968254189076058,Endothelial
313.56.064,-2.0484118153707565,-2.935905133413386,4.619946488981796,B
313.56.065,-2.380072657625881,-1.9216703718583101,4.1348182784938725,Macrophage
313.56.077,-2.754492071870827,-0.37122634617518546,4.380215814680945,B
313.57.027,-2.4242777800958923,-1.458444073227391,3.9166923852790365,Endothelial
313.57.067,-2.8609705486932917,-2.5244351317522016,3.9333987043563643,T_CD3
313.58.025,-2.098369496143329,-2.1386136906399655,5.970651716631861,Macrophage
313.58.027,-2.040121708174372,-2.4396625608870797,4.802560272156114,Macrophage
313.58.08,-1.7422828074845493,-0.3255187538721814,2.5726729593913893,Fibroblast
313.58.084,-2.2907708525456085,-2.239509082472327,1.277587103742245,Fibroblast
